"","Alnus.glutinosa.type","Betula","Calluna.vulgaris","Castanea.sativa","Corylus.avellana","Cryptomeria.japonica","Ericaceae","Frangula.azorica","Fraxinus.excelsior","Hedera.azorica","Ilex.perado","Juniperus.brevifolia","Ligustrum","Myrica.faya","Myrsine.africana","Picconia.azorica","Pinus","Quercus","Rubus","Ulex.type","Vaccinium.cylindraceum","Viburnum.tinus","Allium.type","Ambrosia","Anagallis","Angelica.lignescens","Apiaceae","Artemisia","Asteraceae.Subfam..Cichorioideae","Bellis.type","Bidens","Boraginaceae","Brassicaceae","Centaurium","Cerealia","Chaerophyllum.azoricum","Chenopodiaceae.type","Chrysanthemum.type","Crassulaceae","Daucus.carota","Euphorbia","Euphrasia","Fabaceae","Falcaria.type","Hydrangea","Hypericum","Juncaceae","Lamiaceae","Liliaceae.type","Lysimachia","Mentha.type","Plantago.alpina.type","Plantago.lanceolata.type","Poaceae","Pollen..tricolporate..small..smooth.","Polygonum.persicaria.type","Potentilla.type","Ranunculus.cortusifolius.type","Rubiaceae","Rumex.acetosella.type","Rumex.obtusifolius.type","Sagina","Secale","Senecio.type","Spergula.type","Teucrium","Thalictrum","Urtica","Verbena.officinalis","Veronica","Zea.mays","Adiantum","Anogramma.leptophylla.Pteris.cretica","Asplenium.type","Athyrium.filix.femina","Blechnum","Cheilanthes.type","Culcita.macrocarpa","Diphasiastrum.madeirense","Dryopteris.dilatata.type","Dryopteris.filix.mas.type","Huperzia.selago","Hymenophyllum.tunbrigense.type","Lycopodium.inundatum","Monolete.fern.spore","Ophioglossum.azoricum","Ophioglossum.lusitanicum","Osmunda.regalis","Polypodium","Pteridium.aquilinum","Selaginella.kraussiana","Trichomanes","Trilete.fern.spore","Alisma","Cyperaceae","Isoetes","Littorella.uniflora","Potamogeton.type","Anthoceros.punctatus","Cercophora.type","Juniperus..stomata","Cal_yrs_BP","min","max"
"26",0,0,0.000539665407447383,0,0,0,0,0.000539665407447383,0,0,0.00431732325957906,0.146249325418241,0.000539665407447383,0.00107933081489477,0.073394495412844,0.0124123043712898,0,0.000539665407447383,0,0,0.000539665407447383,0.00161899622234215,0,0,0,0.000539665407447383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107933081489477,0,0,0,0,0.000539665407447383,0,0,0.000539665407447383,0,0,0,0,0.00431732325957906,0.00269832703723691,0.000539665407447383,0.00215866162978953,0,0,0,0,0,0,0,0,0,0,0.00107933081489477,0,0,0,0,0.00377765785213168,0,0,0,0.00161899622234215,0.0334592552617377,0,0,0,0,0,0,0.128440366972477,0,0.0032379924446843,0.00809498111171074,0.000539665407447383,0,0.00377765785213168,0.0032379924446843,0,0,0.00755531570426336,0.55045871559633,0,0,0,0,0.000539665407447383,718,NA,NA
"27",0,0,0.0012853470437018,0,0,0,0.0006426735218509,0.0019280205655527,0,0,0.0089974293059126,0.214652956298201,0,0.0012853470437018,0.0764781491002571,0.0212082262210797,0,0,0,0,0,0.0032133676092545,0,0,0,0.0006426735218509,0.0006426735218509,0.0006426735218509,0.0019280205655527,0,0,0,0,0,0,0,0.0006426735218509,0,0,0,0.0044987146529563,0.0006426735218509,0,0.0012853470437018,0,0,0,0,0,0,0,0,0,0.0070694087403599,0.0019280205655527,0.0012853470437018,0.0019280205655527,0,0.0019280205655527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019280205655527,0,0,0,0.0025706940874036,0.0571979434447301,0,0,0,0.0006426735218509,0,0,0.0809768637532134,0.0012853470437018,0.0012853470437018,0.0077120822622108,0.0012853470437018,0,0.0032133676092545,0.0089974293059126,0,0,0.0102827763496144,0.464652956298201,0,0,0,0,0.0032133676092545,747,NA,NA
"28",0,0,0.000917852225791648,0,0,0,0.000917852225791648,0.000458926112895824,0,0,0.00504818724185406,0.150068838916934,0,0.00137677833868747,0.0642496558054153,0.0128499311610831,0,0.000458926112895824,0,0,0.000458926112895824,0,0,0,0,0.0018357044515833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321248279027077,0,0,0,0,0.000458926112895824,0,0,0,0,0,0,0,0.00367140890316659,0.00275355667737494,0,0.00275355667737494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321248279027077,0,0,0,0,0.0243230839834787,0,0,0,0,0,0,0.0674621385956861,0.000917852225791648,0.00229463056447912,0.00688389169343736,0.000458926112895824,0,0.00229463056447912,0.00413033501606241,0,0,0.0096374483708123,0.626434144102799,0,0,0.000458926112895824,0,0,773,NA,NA
"29",0,0,0.000582072176949942,0,0,0,0.000582072176949942,0.000582072176949942,0,0.000582072176949942,0.00873108265424913,0.175203725261932,0,0.00407450523864959,0.0791618160651921,0.0232828870779977,0,0,0,0,0,0.00349243306169965,0,0,0,0.000582072176949942,0,0,0.000582072176949942,0,0,0,0.000582072176949942,0,0,0,0,0,0,0,0.00174621653084983,0,0,0,0,0.000582072176949942,0,0,0,0,0,0,0,0.0069848661233993,0.00349243306169965,0,0.00291036088474971,0,0.00174621653084983,0,0,0,0,0.000582072176949942,0,0,0,0.000582072176949942,0,0,0,0,0.00465657741559953,0,0,0,0,0.0471478463329453,0,0,0,0.000582072176949942,0.00174621653084983,0,0.089639115250291,0.00116414435389988,0.00407450523864959,0.00640279394644936,0,0,0.00814901047729918,0.00582072176949942,0,0,0.0162980209545984,0.4965075669383,0,0,0.000582072176949942,0,0.000582072176949942,854.5,NA,NA
"30",0,0,0.00180831826401447,0,0.000602772754671489,0,0.000602772754671489,0.000602772754671489,0,0,0.00723327305605787,0.218203737191079,0.000602772754671489,0.00301386377335744,0.0747438215792646,0.0144665461121157,0,0,0,0,0,0.00241109101868596,0,0,0,0.00241109101868596,0,0,0.000602772754671489,0,0,0,0,0,0,0,0,0,0,0,0.00361663652802893,0,0,0,0,0.00120554550934298,0,0,0,0,0,0,0,0.0102471368294153,0,0.000602772754671489,0.00180831826401447,0,0.00120554550934298,0,0,0,0,0.000602772754671489,0,0,0,0,0,0,0,0,0.00301386377335744,0,0,0,0,0.0385774562989753,0,0,0,0.000602772754671489,0,0,0.0753465943339361,0.000602772754671489,0,0.0120554550934298,0,0,0.00361663652802893,0.00361663652802893,0,0,0.0108499095840868,0.501506931886679,0,0,0,0,0.00361663652802893,934.5,NA,NA
"31",0,0.000850701829008932,0.000850701829008932,0,0,0,0.000425350914504466,0.0012760527435134,0,0,0.00467886005954913,0.0995321139940451,0,0.0012760527435134,0.0493407060825181,0.0110591237771161,0,0.000425350914504466,0,0,0,0.00170140365801786,0,0,0,0.00212675457252233,0,0,0.000850701829008932,0.000425350914504466,0,0,0,0,0,0,0,0,0,0,0.000425350914504466,0,0,0,0,0.0012760527435134,0,0,0,0,0,0,0,0.0038281582305402,0.000425350914504466,0,0,0.000425350914504466,0.00170140365801786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212675457252233,0,0,0,0,0.0259464057847724,0.000425350914504466,0,0,0.000850701829008932,0.000425350914504466,0,0.0633772862611655,0,0.000425350914504466,0.00552956188855806,0.000850701829008932,0,0.00170140365801786,0.0025521054870268,0,0,0.00638026371756699,0.706082518077414,0,0,0,0,0.000425350914504466,1010,NA,NA
"32",0.000464900046490005,0,0.00232450023245002,0,0,0,0.000929800092980009,0.000464900046490005,0,0.000929800092980009,0.00557880055788006,0.142259414225941,0.000464900046490005,0.00185960018596002,0.0581125058112506,0.0116225011622501,0,0,0,0,0.000929800092980009,0.00325430032543003,0,0,0,0.00139470013947001,0,0,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0.00278940027894003,0,0,0,0,0.000464900046490005,0,0,0,0,0,0,0,0.00464900046490005,0.000464900046490005,0,0.000929800092980009,0,0.00185960018596002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278940027894003,0.000464900046490005,0,0,0.000464900046490005,0.0357973035797304,0.000929800092980009,0,0,0.000464900046490005,0,0.000464900046490005,0.0874012087401209,0,0.00185960018596002,0.0102278010227801,0.00139470013947001,0,0.00232450023245002,0.00325430032543003,0,0,0.0111576011157601,0.594607159460716,0,0,0.000464900046490005,0,0.00371920037192004,1091,NA,NA
"33",0.000456412596987677,0,0.00228206298493838,0,0,0,0.00136923779096303,0.000456412596987677,0,0,0.00547695116385212,0.148790506617983,0,0.00273847558192606,0.0547695116385212,0.0104974897307166,0,0,0,0,0,0.00136923779096303,0,0,0,0.00273847558192606,0,0,0,0.000456412596987677,0,0,0,0,0,0,0.000456412596987677,0,0.000456412596987677,0,0.00136923779096303,0,0,0,0,0.00136923779096303,0,0,0,0,0,0,0,0.00684618895481515,0,0,0.00228206298493838,0,0.00136923779096303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365130077590141,0,0,0,0.000456412596987677,0.0223642172523962,0,0,0,0,0,0,0.0830670926517572,0,0.00136923779096303,0.0059333637608398,0.000456412596987677,0,0.00502053856686445,0.00410771337288909,0,0,0.0136923779096303,0.611592879963487,0,0,0,0,0.00273847558192606,1091,NA,NA
"34",0,0.000378071833648393,0.000756143667296786,0,0,0,0.000378071833648393,0.000378071833648393,0,0,0.00378071833648393,0.0914933837429111,0,0.00113421550094518,0.0321361058601134,0.0102079395085066,0,0.000378071833648393,0,0,0.000378071833648393,0.000378071833648393,0,0,0,0.00264650283553875,0,0,0.000378071833648393,0.000378071833648393,0,0,0,0,0,0,0,0,0,0,0.00151228733459357,0,0,0,0,0.00113421550094518,0,0,0,0,0,0.000378071833648393,0,0.00756143667296786,0,0.000378071833648393,0.00189035916824197,0.000378071833648393,0.000378071833648393,0,0,0,0,0,0,0,0,0.000378071833648393,0,0,0,0,0.00189035916824197,0,0,0,0.000378071833648393,0.0234404536862004,0,0,0,0,0,0,0.0514177693761815,0,0,0.00113421550094518,0.000378071833648393,0,0.00113421550094518,0.00226843100189036,0,0,0.00604914933837429,0.750850661625709,0.000378071833648393,0,0,0,0.00151228733459357,1172,NA,NA
"35",0,0,0,0,0,0,0.00074019245003701,0.000370096225018505,0,0,0.00185048112509252,0.0910436713545522,0.000370096225018505,0.00296076980014804,0.040340488527017,0.00629163582531458,0,0,0,0,0.000370096225018505,0.00148038490007402,0,0,0,0.00074019245003701,0,0.000370096225018505,0.00222057735011103,0,0.000370096225018505,0,0,0,0,0,0.000370096225018505,0,0,0,0.00370096225018505,0,0,0,0,0.00148038490007402,0,0,0,0,0,0,0,0.0114729829755736,0.000370096225018505,0,0.00185048112509252,0,0.000370096225018505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444115470022206,0,0,0,0.00074019245003701,0.0284974093264249,0.00074019245003701,0,0,0.00148038490007402,0,0.00074019245003701,0.0599555884529978,0,0.000370096225018505,0,0,0,0.00259067357512953,0.00185048112509252,0.00074019245003701,0,0.00222057735011103,0.723908216136195,0.00074019245003701,0,0.00111028867505551,0,0.00074019245003701,1251,NA,NA
"36",0.0006635700066357,0.0006635700066357,0.00033178500331785,0,0.00033178500331785,0,0.0006635700066357,0.00033178500331785,0,0,0.00497677504976775,0.124419376244194,0,0.00630391506303915,0.0447909754479098,0.00895819508958195,0,0,0,0,0.0006635700066357,0.00232249502322495,0,0,0.00033178500331785,0.00033178500331785,0,0,0.0026542800265428,0.00033178500331785,0,0,0,0,0,0,0,0,0.0006635700066357,0,0.0046449900464499,0,0,0,0,0.00033178500331785,0,0,0,0,0,0,0,0.0039814200398142,0.0006635700066357,0,0.00165892501658925,0.00033178500331785,0.00099535500995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039814200398142,0,0,0,0,0.0315195753151958,0.0006635700066357,0,0,0,0,0,0.0617120106171201,0,0.00232249502322495,0.00165892501658925,0,0,0.00165892501658925,0.0019907100199071,0,0,0.0026542800265428,0.676177836761778,0.0019907100199071,0,0.00033178500331785,0,0.00099535500995355,1331,NA,NA
"37",0,0,0.000291885580852306,0,0,0,0.00145942790426153,0.000291885580852306,0,0.000291885580852306,0.00321074138937536,0.0788091068301226,0,0.00175131348511384,0.0329830706363106,0.00729713952130765,0,0,0,0,0,0.000583771161704612,0,0,0,0.000291885580852306,0,0,0.00204319906596614,0.000291885580852306,0,0,0,0,0,0,0,0,0,0,0.00204319906596614,0,0,0.000291885580852306,0,0.000875656742556918,0,0,0,0,0,0,0,0.00321074138937536,0,0,0.00175131348511384,0,0.000583771161704612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321074138937536,0,0,0,0.000291885580852306,0.018096906012843,0.000291885580852306,0,0,0,0.000291885580852306,0,0.0528312901342674,0,0.000583771161704612,0.00233508464681845,0.000583771161704612,0.000291885580852306,0.00233508464681845,0.00291885580852306,0,0,0.00204319906596614,0.774956217162872,0,0,0.000583771161704612,0,0,1419,NA,NA
"38",0,0,0.000216356555603635,0,0,0,0.00216356555603635,0.00043271311120727,0,0.00043271311120727,0.00173085244482908,0.0828645607961921,0,0.000649069666810904,0.0270445694504543,0.00778883600173085,0,0.000216356555603635,0,0,0,0.00129813933362181,0,0,0,0.00129813933362181,0.000216356555603635,0,0.000649069666810904,0,0,0,0,0,0,0,0,0,0,0,0.00194720900043271,0,0,0,0,0.00043271311120727,0,0,0,0.000216356555603635,0,0,0,0.00194720900043271,0.000649069666810904,0,0.00129813933362181,0,0.000216356555603635,0,0,0,0,0,0,0,0,0.000216356555603635,0,0,0,0.000216356555603635,0.00346170488965816,0,0,0,0,0.0157940285590653,0,0,0,0.000216356555603635,0,0,0.0452185201211597,0,0.000216356555603635,0.00151449588922544,0.000216356555603635,0,0.00173085244482908,0.00151449588922544,0,0,0.00194720900043271,0.792297706620511,0.000649069666810904,0,0.000649069666810904,0,0.00043271311120727,1547,NA,NA
"39",0.000422832980972516,0,0,0,0,0,0.00211416490486258,0.00126849894291755,0,0,0.00338266384778013,0.224101479915433,0,0.00126849894291755,0.0460887949260042,0.0147991543340381,0,0,0,0,0.00126849894291755,0.00338266384778013,0,0,0,0.000845665961945032,0,0,0.00169133192389006,0,0,0,0,0,0,0,0,0,0,0,0.00338266384778013,0,0,0,0,0.00126849894291755,0,0,0,0,0,0,0,0.00295983086680761,0.000422832980972516,0,0.00126849894291755,0,0.000422832980972516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126849894291755,0.0219873150105708,0.000422832980972516,0,0,0,0,0,0.0947145877378436,0,0.00126849894291755,0.00380549682875264,0,0,0.00126849894291755,0.00380549682875264,0,0,0.00211416490486258,0.557293868921776,0,0,0.00169133192389006,0,0,1711,NA,NA
"40",0.000471031559114461,0.000471031559114461,0,0,0,0,0.00376825247291569,0.000942063118228921,0,0,0.00423928403203015,0.186528497409326,0,0.00329722091380122,0.0546396608572774,0.0160150730098917,0,0,0.000471031559114461,0,0,0.00188412623645784,0,0,0,0.000942063118228921,0,0,0.000942063118228921,0.000471031559114461,0,0,0,0,0,0,0,0,0.000471031559114461,0,0.00612341026848799,0,0,0,0,0.000471031559114461,0.000471031559114461,0,0,0,0.000471031559114461,0,0,0.00282618935468676,0,0,0.000471031559114461,0,0.00141309467734338,0,0,0,0,0,0,0.000471031559114461,0,0,0,0,0,0,0.00847856806406029,0,0,0,0,0.0146019783325483,0,0,0,0,0.000471031559114461,0,0.145077720207254,0,0.000471031559114461,0.0023551577955723,0,0,0.0023551577955723,0.000471031559114461,0,0,0.00518134715025907,0.528968440885539,0.000942063118228921,0.000471031559114461,0.000942063118228921,0,0.000942063118228921,2065,NA,NA
"41",0,0,0.00234962406015038,0,0,0,0.00234962406015038,0.000469924812030075,0,0,0.00281954887218045,0.213345864661654,0,0.0018796992481203,0.037593984962406,0.012687969924812,0.000469924812030075,0,0,0,0.00093984962406015,0.0018796992481203,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0.000469924812030075,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0,0,0.00328947368421053,0.000469924812030075,0,0,0,0,0,0,0.00328947368421053,0,0.00093984962406015,0.000469924812030075,0,0.00093984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422932330827068,0,0,0,0.000469924812030075,0.00845864661654135,0,0,0,0,0,0,0.0756578947368421,0.00140977443609023,0.00328947368421053,0.0018796992481203,0.000469924812030075,0,0.00422932330827068,0.00234962406015038,0,0,0.012218045112782,0.588815789473684,0.00093984962406015,0.00140977443609023,0.00093984962406015,0,0.000469924812030075,2274,NA,NA
"42",0,0,0.000289939112786315,0,0,0,0.000289939112786315,0.00057987822557263,0,0,0.00231951290229052,0.152507973325602,0,0.000289939112786315,0.0208756161206147,0.0078283560452305,0,0,0.000289939112786315,0,0,0.00173963467671789,0.000289939112786315,0,0,0.00115975645114526,0,0,0.000869817338358945,0.000289939112786315,0,0,0,0,0,0,0,0,0,0,0.00115975645114526,0,0,0.000289939112786315,0,0.000869817338358945,0,0,0,0,0,0,0,0.00376920846622209,0,0,0.00057987822557263,0,0.00057987822557263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318933024064946,0,0,0,0.000869817338358945,0.00318933024064946,0,0,0,0.000289939112786315,0,0,0.0678457523919977,0.00057987822557263,0.000869817338358945,0.00173963467671789,0.00057987822557263,0,0.00666859959408524,0.0020295737895042,0,0,0.00434908669179472,0.709191069875326,0.00057987822557263,0.000289939112786315,0.000289939112786315,0,0.00057987822557263,2393,NA,NA
"43",0,0,0.000222271615914648,0,0,0,0.00200044454323183,0.000222271615914648,0,0.000222271615914648,0.00222271615914648,0.140031118026228,0,0.000444543231829295,0.0171149144254279,0.0051122471660369,0,0.000222271615914648,0,0,0,0.000666814847743943,0,0,0,0.000222271615914648,0,0,0.00133362969548789,0.000666814847743943,0,0,0,0,0,0,0,0.000222271615914648,0,0,0.00155590131140253,0,0,0,0,0.000889086463658591,0,0,0,0,0,0,0,0.00244498777506112,0,0.000222271615914648,0.00177817292731718,0,0.000222271615914648,0,0,0,0,0.000222271615914648,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0.000222271615914648,0.00133362969548789,0,0,0,0.000222271615914648,0,0,0.0657923983107357,0.000444543231829295,0.00111135807957324,0.000666814847743943,0,0,0.00400088908646366,0.00177817292731718,0,0,0.00288953100689042,0.739942209379862,0.000222271615914648,0.000666814847743943,0,0,0,2430,NA,NA
"44",0,0,0.000433839479392625,0,0,0,0.00108459869848156,0.000650759219088937,0,0.000216919739696312,0.00151843817787419,0.10412147505423,0,0.000433839479392625,0.0186550976138829,0.00433839479392625,0,0,0,0,0,0.00151843817787419,0,0,0,0.000433839479392625,0,0,0.00108459869848156,0.00151843817787419,0,0,0,0,0,0,0,0,0,0,0.00151843817787419,0,0,0,0,0.000867678958785249,0,0,0,0,0.000216919739696312,0,0,0.00433839479392625,0,0.000216919739696312,0.00260303687635575,0,0.000433839479392625,0,0,0,0,0.000433839479392625,0,0,0,0,0,0,0,0,0.00216919739696312,0,0,0,0,0.00195227765726681,0.000216919739696312,0,0,0,0,0,0.0581344902386117,0,0.000650759219088937,0.000216919739696312,0.000216919739696312,0.000650759219088937,0.00455531453362256,0.00260303687635575,0,0,0.006941431670282,0.773969631236442,0.00108459869848156,0,0,0,0,2503,NA,NA
"45",0,0,0.000204582651391162,0,0,0,0.00102291325695581,0.000613747954173486,0,0,0.00143207855973813,0.093494271685761,0,0.00225040916530278,0.0167757774140753,0.0042962356792144,0,0.000204582651391162,0,0,0.000204582651391162,0.00204582651391162,0,0,0,0.000204582651391162,0,0,0.00102291325695581,0.00204582651391162,0.000204582651391162,0,0,0,0,0,0,0,0.000204582651391162,0,0.00102291325695581,0.000204582651391162,0,0.000409165302782324,0,0.00102291325695581,0,0,0,0,0.000409165302782324,0,0,0.00368248772504092,0.000204582651391162,0.000204582651391162,0.00204582651391162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204582651391162,0.00225040916530278,0,0,0,0,0.0016366612111293,0,0,0,0.000204582651391162,0,0,0.0587152209492635,0,0.000613747954173486,0.00102291325695581,0.000204582651391162,0.000204582651391162,0.00306873977086743,0.0016366612111293,0,0,0.00634206219312602,0.785801963993453,0.00245499181669394,0.000204582651391162,0,0,0,2572.5,NA,NA
